PassengerId,Survived,Pclass,Sex,Age,Fare,FareLog,SibSp,Parch,FamilySize,FamilySizeBin,IsAlone,HasCabin,TicketGroupSize,AgeMissing,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mrs
826,0,3,0,30.0,6.95,2.0731719286662407,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
827,0,3,0,30.0,56.4958,4.05171190165724,0,0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0
828,1,2,0,1.0,37.0042,3.637696679934592,0,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
829,1,3,0,30.0,7.75,2.169053700369523,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
830,1,1,1,62.0,80.0,4.394449154672439,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
831,1,3,1,15.0,14.4542,2.737880811060884,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
832,1,2,0,0.83,18.75,2.9831534913471307,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
833,0,3,0,30.0,7.2292,2.1076888046179385,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,3,0,23.0,7.8542,2.180891922715322,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
835,0,3,0,18.0,8.3,2.2300144001592104,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
836,1,1,1,39.0,83.1583,4.432699549165613,1,1,3,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
837,0,3,0,21.0,8.6625,2.2682524139135403,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838,0,3,0,30.0,8.05,2.2027647577118348,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
839,1,3,0,32.0,56.4958,4.05171190165724,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
840,1,1,0,30.0,29.7,3.4242626545931514,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
841,0,3,0,20.0,7.925,2.188856327665703,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
842,0,2,0,16.0,10.5,2.4423470353692043,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
843,1,1,1,30.0,31.0,3.4657359027997265,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
844,0,3,0,34.5,6.4375,2.006534770871748,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,0,3,0,17.0,8.6625,2.2682524139135403,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
846,0,3,0,42.0,7.55,2.145931282948669,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847,0,3,0,30.0,69.55,4.256321678298823,8,2,11,2,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0
848,0,3,0,35.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0,2,0,28.0,33.0,3.5263605246161616,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
850,1,1,1,35.0,89.1042,4.500966778400217,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
851,0,3,0,4.0,31.275,3.4742929367327062,4,2,7,2,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
852,0,3,0,74.0,7.775,2.1719067693519296,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
853,0,3,1,9.0,15.2458,2.7878344138303452,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
854,1,1,1,16.0,39.4,3.698829784967105,0,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0
855,0,2,1,44.0,26.0,3.295836866004329,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
856,1,3,1,18.0,9.35,2.336986519711378,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
857,1,1,1,45.0,164.8667,5.11118445372147,1,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
858,1,1,0,51.0,26.55,3.3160025355989236,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
859,1,3,1,24.0,19.2583,3.0085645861193133,0,3,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
860,0,3,0,30.0,7.2292,2.1076888046179385,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,0,3,0,41.0,14.1083,2.7152442616824506,2,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862,0,2,0,21.0,11.5,2.5257286443082556,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
863,1,1,1,48.0,25.9292,3.2932111997353943,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
864,0,3,1,21.0,69.55,4.256321678298823,8,2,11,2,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0
865,0,2,0,24.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866,1,2,1,42.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
867,1,2,1,27.0,13.8583,2.698558631668595,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
868,0,1,0,31.0,50.4958,3.941500250945973,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
869,0,3,0,30.0,9.5,2.3513752571634776,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
870,1,3,0,4.0,11.1333,2.495953738718064,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0
871,0,3,0,26.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
872,1,1,1,47.0,52.5542,3.980694225190728,1,1,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1
873,0,1,0,33.0,5.0,1.791759469228055,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
874,0,3,0,47.0,9.0,2.302585092994046,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875,1,2,1,28.0,24.0,3.218875824868201,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
876,1,3,1,15.0,7.225,2.1071782966514356,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
877,0,3,0,20.0,9.8458,2.3837779082709782,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
878,0,3,0,19.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
879,0,3,0,30.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
880,1,1,1,56.0,83.1583,4.432699549165613,0,1,2,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
881,1,2,1,25.0,26.0,3.295836866004329,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
882,0,3,0,33.0,7.8958,2.1855792552411137,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
883,0,3,1,22.0,10.5167,2.4437981558973862,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
884,0,2,0,28.0,10.5,2.4423470353692043,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
885,0,3,0,25.0,7.05,2.085672091430472,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
886,0,3,1,39.0,29.125,3.405355391810819,0,5,6,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1
887,0,2,0,27.0,13.0,2.6390573296152584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,1,1,1,19.0,30.0,3.4339872044851463,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
889,0,3,1,21.0,23.45,3.196630215920881,1,2,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0
890,1,1,0,26.0,30.0,3.4339872044851463,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
891,0,3,0,32.0,7.75,2.169053700369523,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
